date,department,test_type,tests_conducted,avg_tat,cost_per_test,total_cost,rejected_tests,rejection_reasons,patient_satisfaction,instrument_name,instrument_utilization
3-Feb-2025,Cardiology,ECG,11,15,300,3300,0,Unknown,4.2,ECG Machine,74.59
3-Feb-2025,Cardiology,Echocardiogram,15,45,2000,30000,1,Hemolyzed Sample,4.2,ECG Machine,78.33
3-Feb-2025,Cardiology,Lipid Profile,9,180,600,5400,0,Unknown,3.5,Biochemistry Analyzer,74.28
3-Feb-2025,Cardiology,Troponin,7,60,700,4900,1,Clotted Sample,4,Biochemistry Analyzer,86.47
3-Feb-2025,General Medicine,Blood Sugar,12,30,100,1200,1,Clotted Sample,3.2,Hematology Analyzer,74.53
3-Feb-2025,General Medicine,CBC,10,60,200,2000,1,Insufficient Volume,4,Hematology Analyzer,78.67
3-Feb-2025,General Medicine,LFT,9,120,400,3600,1,Instrument Failure,4,Biochemistry Analyzer,75.8
3-Feb-2025,General Medicine,Lipid Profile,6,180,600,3600,0,Unknown,4,Biochemistry Analyzer,73.51
3-Feb-2025,General Medicine,Urine Routine,6,90,150,900,1,Contaminated Sample,4.2,Biochemistry Analyzer,76.44
3-Feb-2025,General Surgery,CBC,7,60,200,1400,0,Unknown,4.2,Hematology Analyzer,71.22
3-Feb-2025,General Surgery,Coagulation Profile,15,150,500,7500,0,Unknown,3.8,Biochemistry Analyzer,68.71
3-Feb-2025,General Surgery,Crossmatch,11,240,800,8800,1,Hemolyzed Sample,2.8,Biochemistry Analyzer,74.36
3-Feb-2025,General Surgery,LFT,15,120,400,6000,0,Unknown,3.7,Biochemistry Analyzer,78.24
3-Feb-2025,Gynecology & OBG,CBC,11,60,200,2200,1,Contaminated Sample,3.8,Hematology Analyzer,75.27
3-Feb-2025,Gynecology & OBG,Hormone Panel,8,180,1500,12000,0,Unknown,4,Biochemistry Analyzer,78.7
3-Feb-2025,Gynecology & OBG,Pregnancy Test,7,20,250,1750,0,Unknown,4.5,Hematology Analyzer,68.06
3-Feb-2025,Gynecology & OBG,Ultrasound,9,45,1200,10800,0,Unknown,4,Ultrasound Machine,83.11
3-Feb-2025,Nephrology,Creatinine Clearance,8,1440,500,4000,0,Unknown,3.8,Hematology Analyzer,75.77
3-Feb-2025,Nephrology,Electrolytes,11,60,300,3300,0,Unknown,3.7,Hematology Analyzer,80.48
3-Feb-2025,Nephrology,Renal Panel,8,120,600,4800,0,Unknown,3.4,Biochemistry Analyzer,77.74
3-Feb-2025,Nephrology,Urine Culture,12,2880,700,8400,0,Unknown,4.2,Hematology Analyzer,78.66
3-Feb-2025,Neurology,CT Brain,12,30,3000,36000,1,Instrument Failure,3.2,CT Scanner,79.46
3-Feb-2025,Neurology,EEG,7,45,1500,10500,0,Unknown,4.5,Hematology Analyzer,75.76
3-Feb-2025,Neurology,Electrolytes,13,60,300,3900,0,Unknown,3.5,Hematology Analyzer,79.64
3-Feb-2025,Neurology,MRI Brain,22,60,5000,110000,0,Unknown,4.2,MRI Machine,71.98
3-Feb-2025,Orthopedics,Calcium,14,60,300,4200,1,Clotted Sample,4,Hematology Analyzer,79.55
3-Feb-2025,Orthopedics,MRI Spine,10,60,5000,50000,0,Unknown,3.4,MRI Machine,78.65
3-Feb-2025,Orthopedics,Vitamin D,8,240,800,6400,0,Unknown,2.2,Hematology Analyzer,80.31
3-Feb-2025,Orthopedics,X-Ray,9,30,400,3600,0,Unknown,3.5,X-Ray Machine,84.77
3-Feb-2025,Pediatrics,CBC,7,60,200,1400,0,Unknown,4,Hematology Analyzer,76.83
3-Feb-2025,Pediatrics,Rapid Infection Panel,6,120,1200,7200,2,"Clotted Sample,Contaminated Sample",3.6,Hematology Analyzer,80.92
3-Feb-2025,Pediatrics,Stool Test,8,60,200,1600,0,Unknown,3.5,Biochemistry Analyzer,79.87
3-Feb-2025,Pediatrics,Urine Routine,9,90,150,1350,0,Unknown,3.2,Biochemistry Analyzer,76.28
3-Feb-2025,Pulmonology,ABG Analysis,9,20,500,4500,0,Unknown,4.8,Biochemistry Analyzer,72.08
3-Feb-2025,Pulmonology,Chest X-Ray,16,30,400,6400,0,Unknown,2.8,X-Ray Machine,87.67
3-Feb-2025,Pulmonology,Spirometry,20,30,600,12000,0,Unknown,3.8,Spirometer,69.77
3-Feb-2025,Pulmonology,Sputum AFB,9,2880,500,4500,0,Unknown,4,Biochemistry Analyzer,73.9
4-Feb-2025,Cardiology,ECG,4,15,300,1200,0,Unknown,4.7,ECG Machine,84.68
4-Feb-2025,Cardiology,Echocardiogram,9,45,2000,18000,0,Unknown,2.7,ECG Machine,73.95
4-Feb-2025,Cardiology,Lipid Profile,9,180,600,5400,0,Unknown,4.6,Biochemistry Analyzer,82.26
4-Feb-2025,Cardiology,Troponin,9,60,700,6300,0,Unknown,3.5,Hematology Analyzer,80.53
4-Feb-2025,General Medicine,Blood Sugar,17,30,100,1700,0,Unknown,3.3,Biochemistry Analyzer,82.63
4-Feb-2025,General Medicine,CBC,14,60,200,2800,1,Clotted Sample,4.5,Biochemistry Analyzer,75.62
4-Feb-2025,General Medicine,LFT,13,120,400,5200,1,Expired Reagent,3.8,Biochemistry Analyzer,80.27
4-Feb-2025,General Medicine,Lipid Profile,6,180,600,3600,0,Unknown,3,Hematology Analyzer,71.45
4-Feb-2025,General Medicine,Urine Routine,14,90,150,2100,0,Unknown,3,Hematology Analyzer,76.41
4-Feb-2025,General Surgery,CBC,6,60,200,1200,0,Unknown,3.3,Hematology Analyzer,81.95
4-Feb-2025,General Surgery,Coagulation Profile,11,150,500,5500,1,Instrument Failure,4,Biochemistry Analyzer,84.57
4-Feb-2025,General Surgery,Crossmatch,11,240,800,8800,2,"Clotted Sample,Hemolyzed Sample",4.2,Hematology Analyzer,78
4-Feb-2025,General Surgery,LFT,12,120,400,4800,1,Hemolyzed Sample,3.8,Hematology Analyzer,70.94
4-Feb-2025,Gynecology & OBG,CBC,7,60,200,1400,0,Unknown,3,Hematology Analyzer,76.02
4-Feb-2025,Gynecology & OBG,Hormone Panel,10,180,1500,15000,1,Clotted Sample,3.2,Hematology Analyzer,77.12
4-Feb-2025,Gynecology & OBG,Pregnancy Test,10,20,250,2500,0,Unknown,4,Biochemistry Analyzer,79.76
4-Feb-2025,Gynecology & OBG,Ultrasound,12,45,1200,14400,1,Instrument Failure,4,Ultrasound Machine,82.67
4-Feb-2025,Nephrology,Creatinine Clearance,13,1440,500,6500,0,Unknown,4.3,Biochemistry Analyzer,79.03
4-Feb-2025,Nephrology,Electrolytes,8,60,300,2400,0,Unknown,4,Hematology Analyzer,83.23
4-Feb-2025,Nephrology,Renal Panel,16,120,600,9600,2,"Hemolyzed Sample,Expired Reagent",3.8,Biochemistry Analyzer,79.8
4-Feb-2025,Nephrology,Urine Culture,10,2880,700,7000,0,Unknown,3.5,Biochemistry Analyzer,82.21
4-Feb-2025,Neurology,CT Brain,10,30,3000,30000,0,Unknown,4.2,CT Scanner,83.98
4-Feb-2025,Neurology,EEG,7,45,1500,10500,1,Instrument Failure,4.2,Biochemistry Analyzer,82.34
4-Feb-2025,Neurology,Electrolytes,10,60,300,3000,1,Hemolyzed Sample,4,Biochemistry Analyzer,77.7
4-Feb-2025,Neurology,MRI Brain,8,60,5000,40000,0,Unknown,4.2,MRI Machine,76.32
4-Feb-2025,Orthopedics,Calcium,12,60,300,3600,0,Unknown,4,Hematology Analyzer,75.55
4-Feb-2025,Orthopedics,MRI Spine,14,60,5000,70000,0,Unknown,3.8,MRI Machine,76.86
4-Feb-2025,Orthopedics,Vitamin D,8,240,800,6400,1,Clotted Sample,4.8,Hematology Analyzer,79.27
4-Feb-2025,Orthopedics,X-Ray,13,30,400,5200,0,Unknown,4.2,X-Ray Machine,79.84
4-Feb-2025,Pediatrics,CBC,13,60,200,2600,1,Instrument Failure,2.8,Biochemistry Analyzer,74.54
4-Feb-2025,Pediatrics,Rapid Infection Panel,13,120,1200,15600,0,Unknown,3.8,Biochemistry Analyzer,71.6
4-Feb-2025,Pediatrics,Stool Test,10,60,200,2000,0,Unknown,3.5,Biochemistry Analyzer,82.18
4-Feb-2025,Pediatrics,Urine Routine,10,90,150,1500,0,Unknown,4,Hematology Analyzer,70.81
4-Feb-2025,Pulmonology,ABG Analysis,8,20,500,4000,0,Unknown,3.8,Biochemistry Analyzer,74.05
4-Feb-2025,Pulmonology,Chest X-Ray,6,30,400,2400,0,Unknown,4.2,X-Ray Machine,72.66
4-Feb-2025,Pulmonology,Spirometry,11,30,600,6600,0,Unknown,3.2,Spirometer,84.78
4-Feb-2025,Pulmonology,Sputum AFB,10,2880,500,5000,0,Unknown,4,Hematology Analyzer,76.52
5-Feb-2025,Cardiology,ECG,11,15,300,3300,0,Unknown,4.6,ECG Machine,78.13
5-Feb-2025,Cardiology,Echocardiogram,5,45,2000,10000,0,Unknown,3.2,ECG Machine,77.29
5-Feb-2025,Cardiology,Lipid Profile,9,180,600,5400,0,Unknown,4,Biochemistry Analyzer,83.4
5-Feb-2025,Cardiology,Troponin,9,60,700,6300,2,"Contaminated Sample,Expired Reagent",3,Hematology Analyzer,74.34
5-Feb-2025,General Medicine,Blood Sugar,3,30,100,300,0,Unknown,4.7,Hematology Analyzer,75.63
5-Feb-2025,General Medicine,CBC,14,60,200,2800,0,Unknown,3,Hematology Analyzer,77.13
5-Feb-2025,General Medicine,LFT,15,120,400,6000,0,Unknown,3,Biochemistry Analyzer,77.55
5-Feb-2025,General Medicine,Lipid Profile,8,180,600,4800,0,Unknown,3.2,Biochemistry Analyzer,73.67
5-Feb-2025,General Medicine,Urine Routine,8,90,150,1200,0,Unknown,3.8,Hematology Analyzer,79.14
5-Feb-2025,General Surgery,CBC,13,60,200,2600,1,Hemolyzed Sample,2.6,Biochemistry Analyzer,85.11
5-Feb-2025,General Surgery,Coagulation Profile,12,150,500,6000,3,"Contaminated Sample,Contaminated Sample,Hemolyzed Sample",4.4,Biochemistry Analyzer,77.32
5-Feb-2025,General Surgery,Crossmatch,11,240,800,8800,1,Instrument Failure,4.2,Biochemistry Analyzer,69.61
5-Feb-2025,General Surgery,LFT,13,120,400,5200,0,Unknown,3.8,Hematology Analyzer,75.84
5-Feb-2025,Gynecology & OBG,CBC,12,60,200,2400,0,Unknown,4.5,Hematology Analyzer,79.07
5-Feb-2025,Gynecology & OBG,Hormone Panel,4,180,1500,6000,0,Unknown,4,Biochemistry Analyzer,80.03
5-Feb-2025,Gynecology & OBG,Pregnancy Test,6,20,250,1500,0,Unknown,4,Biochemistry Analyzer,80.6
5-Feb-2025,Gynecology & OBG,Ultrasound,13,45,1200,15600,2,"Hemolyzed Sample,Hemolyzed Sample",3.6,Ultrasound Machine,75.7
5-Feb-2025,Nephrology,Creatinine Clearance,15,1440,500,7500,1,Insufficient Volume,3.4,Hematology Analyzer,72.52
5-Feb-2025,Nephrology,Electrolytes,12,60,300,3600,0,Unknown,3.7,Biochemistry Analyzer,79.38
5-Feb-2025,Nephrology,Renal Panel,18,120,600,10800,0,Unknown,4.5,Biochemistry Analyzer,82.26
5-Feb-2025,Nephrology,Urine Culture,15,2880,700,10500,1,Instrument Failure,4.2,Hematology Analyzer,75.86
5-Feb-2025,Neurology,CT Brain,13,30,3000,39000,0,Unknown,4.2,CT Scanner,83
5-Feb-2025,Neurology,EEG,10,45,1500,15000,1,Insufficient Volume,3.2,Biochemistry Analyzer,76.77
5-Feb-2025,Neurology,Electrolytes,11,60,300,3300,0,Unknown,4.7,Biochemistry Analyzer,70.98
5-Feb-2025,Neurology,MRI Brain,7,60,5000,35000,0,Unknown,2.7,MRI Machine,69.45
5-Feb-2025,Orthopedics,Calcium,8,60,300,2400,1,Hemolyzed Sample,4.4,Biochemistry Analyzer,76.02
5-Feb-2025,Orthopedics,MRI Spine,10,60,5000,50000,0,Unknown,3.2,MRI Machine,82.2
5-Feb-2025,Orthopedics,Vitamin D,8,240,800,6400,0,Unknown,4.2,Biochemistry Analyzer,77.16
5-Feb-2025,Orthopedics,X-Ray,12,30,400,4800,0,Unknown,3.7,X-Ray Machine,86.31
5-Feb-2025,Pediatrics,CBC,17,60,200,3400,0,Unknown,3.5,Hematology Analyzer,75.25
5-Feb-2025,Pediatrics,Rapid Infection Panel,12,120,1200,14400,1,Contaminated Sample,4.2,Biochemistry Analyzer,77.14
5-Feb-2025,Pediatrics,Stool Test,7,60,200,1400,0,Unknown,3.8,Hematology Analyzer,73.46
5-Feb-2025,Pediatrics,Urine Routine,9,90,150,1350,0,Unknown,4,Biochemistry Analyzer,85.86
5-Feb-2025,Pulmonology,ABG Analysis,12,20,500,6000,0,Unknown,4.4,Biochemistry Analyzer,83.59
5-Feb-2025,Pulmonology,Chest X-Ray,9,30,400,3600,1,Hemolyzed Sample,3.5,X-Ray Machine,77.13
5-Feb-2025,Pulmonology,Spirometry,10,30,600,6000,2,"Instrument Failure,Insufficient Volume",3.7,Spirometer,76.89
5-Feb-2025,Pulmonology,Sputum AFB,11,2880,500,5500,0,Unknown,3.4,Hematology Analyzer,80.02
6-Feb-2025,Cardiology,ECG,10,15,300,3000,0,Unknown,4.2,ECG Machine,82.12
6-Feb-2025,Cardiology,Echocardiogram,9,45,2000,18000,0,Unknown,3.6,ECG Machine,82.8
6-Feb-2025,Cardiology,Lipid Profile,11,180,600,6600,0,Unknown,4.2,Hematology Analyzer,81.33
6-Feb-2025,Cardiology,Troponin,10,60,700,7000,0,Unknown,4,Biochemistry Analyzer,73.42
6-Feb-2025,General Medicine,Blood Sugar,11,30,100,1100,1,Expired Reagent,4,Biochemistry Analyzer,67.4
6-Feb-2025,General Medicine,CBC,10,60,200,2000,1,Instrument Failure,3.8,Biochemistry Analyzer,73.35
6-Feb-2025,General Medicine,LFT,5,120,400,2000,0,Unknown,4,Biochemistry Analyzer,70.55
6-Feb-2025,General Medicine,Lipid Profile,5,180,600,3000,0,Unknown,3.4,Hematology Analyzer,74.1
6-Feb-2025,General Medicine,Urine Routine,10,90,150,1500,0,Unknown,3.7,Biochemistry Analyzer,67.26
6-Feb-2025,General Surgery,CBC,10,60,200,2000,0,Unknown,3.8,Hematology Analyzer,74.67
6-Feb-2025,General Surgery,Coagulation Profile,12,150,500,6000,1,Insufficient Volume,4.4,Hematology Analyzer,76.68
6-Feb-2025,General Surgery,Crossmatch,9,240,800,7200,0,Unknown,3.4,Biochemistry Analyzer,77.38
6-Feb-2025,General Surgery,LFT,8,120,400,3200,0,Unknown,4.2,Biochemistry Analyzer,80.64
6-Feb-2025,Gynecology & OBG,CBC,15,60,200,3000,0,Unknown,3.7,Biochemistry Analyzer,76.08
6-Feb-2025,Gynecology & OBG,Hormone Panel,14,180,1500,21000,1,Hemolyzed Sample,3.8,Biochemistry Analyzer,80.42
6-Feb-2025,Gynecology & OBG,Pregnancy Test,16,20,250,4000,2,"Insufficient Volume,Expired Reagent",4,Hematology Analyzer,71
6-Feb-2025,Gynecology & OBG,Ultrasound,13,45,1200,15600,1,Insufficient Volume,3.7,Ultrasound Machine,76.83
6-Feb-2025,Nephrology,Creatinine Clearance,10,1440,500,5000,0,Unknown,4,Hematology Analyzer,74.78
6-Feb-2025,Nephrology,Electrolytes,12,60,300,3600,0,Unknown,3.5,Hematology Analyzer,76.4
6-Feb-2025,Nephrology,Renal Panel,13,120,600,7800,2,"Instrument Failure,Contaminated Sample",4.2,Biochemistry Analyzer,86.56
6-Feb-2025,Nephrology,Urine Culture,17,2880,700,11900,1,Insufficient Volume,3.2,Hematology Analyzer,77.35
6-Feb-2025,Neurology,CT Brain,15,30,3000,45000,1,Clotted Sample,4.2,CT Scanner,78.1
6-Feb-2025,Neurology,EEG,4,45,1500,6000,0,Unknown,3.7,Hematology Analyzer,80.87
6-Feb-2025,Neurology,Electrolytes,7,60,300,2100,0,Unknown,3.8,Biochemistry Analyzer,74.26
6-Feb-2025,Neurology,MRI Brain,8,60,5000,40000,0,Unknown,4.2,MRI Machine,75.96
6-Feb-2025,Orthopedics,Calcium,12,60,300,3600,0,Unknown,3.2,Biochemistry Analyzer,77.9
6-Feb-2025,Orthopedics,MRI Spine,9,60,5000,45000,0,Unknown,4.4,MRI Machine,68.41
6-Feb-2025,Orthopedics,Vitamin D,18,240,800,14400,0,Unknown,4.3,Hematology Analyzer,71.49
6-Feb-2025,Orthopedics,X-Ray,9,30,400,3600,0,Unknown,4.6,X-Ray Machine,74.95
6-Feb-2025,Pediatrics,CBC,10,60,200,2000,0,Unknown,4,Biochemistry Analyzer,84.54
6-Feb-2025,Pediatrics,Rapid Infection Panel,9,120,1200,10800,0,Unknown,3,Biochemistry Analyzer,76.51
6-Feb-2025,Pediatrics,Stool Test,6,60,200,1200,0,Unknown,3.3,Hematology Analyzer,82.71
6-Feb-2025,Pediatrics,Urine Routine,14,90,150,2100,1,Contaminated Sample,3.5,Biochemistry Analyzer,77.23
6-Feb-2025,Pulmonology,ABG Analysis,8,20,500,4000,0,Unknown,4.8,Hematology Analyzer,80.17
6-Feb-2025,Pulmonology,Chest X-Ray,7,30,400,2800,0,Unknown,3.4,X-Ray Machine,81.07
6-Feb-2025,Pulmonology,Spirometry,12,30,600,7200,1,Hemolyzed Sample,4.4,Spirometer,76.74
6-Feb-2025,Pulmonology,Sputum AFB,7,2880,500,3500,0,Unknown,3.8,Biochemistry Analyzer,79.82
7-Feb-2025,Cardiology,ECG,9,15,300,2700,0,Unknown,4,ECG Machine,77.81
7-Feb-2025,Cardiology,Echocardiogram,12,45,2000,24000,3,"Insufficient Volume,Hemolyzed Sample,Contaminated Sample",4.5,ECG Machine,84.73
7-Feb-2025,Cardiology,Lipid Profile,13,180,600,7800,0,Unknown,4.6,Hematology Analyzer,78.86
7-Feb-2025,Cardiology,Troponin,8,60,700,5600,1,Hemolyzed Sample,4.5,Biochemistry Analyzer,78.4
7-Feb-2025,General Medicine,Blood Sugar,12,30,100,1200,0,Unknown,3,Hematology Analyzer,79.83
7-Feb-2025,General Medicine,CBC,12,60,200,2400,1,Clotted Sample,3.4,Hematology Analyzer,83.82
7-Feb-2025,General Medicine,LFT,10,120,400,4000,0,Unknown,4.1,Hematology Analyzer,77.35
7-Feb-2025,General Medicine,Lipid Profile,8,180,600,4800,0,Unknown,3,Biochemistry Analyzer,75.9
7-Feb-2025,General Medicine,Urine Routine,9,90,150,1350,1,Instrument Failure,3.2,Hematology Analyzer,76.77
7-Feb-2025,General Surgery,CBC,10,60,200,2000,0,Unknown,3.8,Biochemistry Analyzer,80.5
7-Feb-2025,General Surgery,Coagulation Profile,6,150,500,3000,0,Unknown,4,Biochemistry Analyzer,74.09
7-Feb-2025,General Surgery,Crossmatch,5,240,800,4000,0,Unknown,4.7,Biochemistry Analyzer,68.18
7-Feb-2025,General Surgery,LFT,14,120,400,5600,1,Contaminated Sample,4.2,Hematology Analyzer,81.09
7-Feb-2025,Gynecology & OBG,CBC,9,60,200,1800,0,Unknown,4.2,Hematology Analyzer,84.84
7-Feb-2025,Gynecology & OBG,Hormone Panel,13,180,1500,19500,0,Unknown,3.8,Biochemistry Analyzer,74.96
7-Feb-2025,Gynecology & OBG,Pregnancy Test,14,20,250,3500,2,"Contaminated Sample,Clotted Sample",3,Hematology Analyzer,77.16
7-Feb-2025,Gynecology & OBG,Ultrasound,11,45,1200,13200,0,Unknown,4,Ultrasound Machine,79.83
7-Feb-2025,Nephrology,Creatinine Clearance,8,1440,500,4000,0,Unknown,3.8,Biochemistry Analyzer,76
7-Feb-2025,Nephrology,Electrolytes,6,60,300,1800,2,"Clotted Sample,Hemolyzed Sample",3.5,Hematology Analyzer,78.61
7-Feb-2025,Nephrology,Renal Panel,10,120,600,6000,0,Unknown,3.8,Biochemistry Analyzer,73.5
7-Feb-2025,Nephrology,Urine Culture,8,2880,700,5600,0,Unknown,3.6,Biochemistry Analyzer,71.03
7-Feb-2025,Neurology,CT Brain,10,30,3000,30000,0,Unknown,3.2,CT Scanner,77.82
7-Feb-2025,Neurology,EEG,13,45,1500,19500,0,Unknown,3.4,Biochemistry Analyzer,86.04
7-Feb-2025,Neurology,Electrolytes,15,60,300,4500,2,"Instrument Failure,Clotted Sample",4.5,Biochemistry Analyzer,79.69
7-Feb-2025,Neurology,MRI Brain,3,60,5000,15000,0,Unknown,3.7,MRI Machine,81.37
7-Feb-2025,Orthopedics,Calcium,5,60,300,1500,0,Unknown,4,Hematology Analyzer,82.31
7-Feb-2025,Orthopedics,MRI Spine,9,60,5000,45000,1,Contaminated Sample,3.2,MRI Machine,73.68
7-Feb-2025,Orthopedics,Vitamin D,7,240,800,5600,0,Unknown,4,Hematology Analyzer,75.46
7-Feb-2025,Orthopedics,X-Ray,9,30,400,3600,3,"Clotted Sample,Clotted Sample,Insufficient Volume",3.8,X-Ray Machine,80.23
7-Feb-2025,Pediatrics,CBC,10,60,200,2000,0,Unknown,4.8,Biochemistry Analyzer,75.42
7-Feb-2025,Pediatrics,Rapid Infection Panel,10,120,1200,12000,0,Unknown,3.6,Hematology Analyzer,71.58
7-Feb-2025,Pediatrics,Stool Test,14,60,200,2800,1,Insufficient Volume,3.2,Biochemistry Analyzer,82.03
7-Feb-2025,Pediatrics,Urine Routine,16,90,150,2400,1,Insufficient Volume,4,Biochemistry Analyzer,71.33
7-Feb-2025,Pulmonology,ABG Analysis,6,20,500,3000,0,Unknown,4.2,Hematology Analyzer,80.21
7-Feb-2025,Pulmonology,Chest X-Ray,10,30,400,4000,0,Unknown,4,X-Ray Machine,84.01
7-Feb-2025,Pulmonology,Spirometry,12,30,600,7200,0,Unknown,4,Spirometer,72.68
7-Feb-2025,Pulmonology,Sputum AFB,7,2880,500,3500,0,Unknown,4.2,Hematology Analyzer,78.76
8-Feb-2025,Cardiology,ECG,5,15,300,1500,0,Unknown,3.5,ECG Machine,72.58
8-Feb-2025,Cardiology,Echocardiogram,9,45,2000,18000,1,Instrument Failure,3.8,ECG Machine,74.29
8-Feb-2025,Cardiology,Lipid Profile,12,180,600,7200,0,Unknown,3.8,Biochemistry Analyzer,79.74
8-Feb-2025,Cardiology,Troponin,7,60,700,4900,0,Unknown,4,Biochemistry Analyzer,85.42
8-Feb-2025,General Medicine,Blood Sugar,15,30,100,1500,0,Unknown,4,Hematology Analyzer,77.59
8-Feb-2025,General Medicine,CBC,13,60,200,2600,1,Instrument Failure,4.2,Biochemistry Analyzer,70.75
8-Feb-2025,General Medicine,LFT,12,120,400,4800,1,Insufficient Volume,3,Hematology Analyzer,79.08
8-Feb-2025,General Medicine,Lipid Profile,13,180,600,7800,2,"Expired Reagent,Expired Reagent",4,Biochemistry Analyzer,78.08
8-Feb-2025,General Medicine,Urine Routine,13,90,150,1950,0,Unknown,3.5,Hematology Analyzer,74.56
8-Feb-2025,General Surgery,CBC,10,60,200,2000,0,Unknown,3.8,Biochemistry Analyzer,73.98
8-Feb-2025,General Surgery,Coagulation Profile,6,150,500,3000,0,Unknown,3.8,Biochemistry Analyzer,70.29
8-Feb-2025,General Surgery,Crossmatch,6,240,800,4800,0,Unknown,4.5,Biochemistry Analyzer,76.64
8-Feb-2025,General Surgery,LFT,15,120,400,6000,0,Unknown,3.7,Biochemistry Analyzer,83.6
8-Feb-2025,Gynecology & OBG,CBC,13,60,200,2600,0,Unknown,3.7,Biochemistry Analyzer,84.67
8-Feb-2025,Gynecology & OBG,Hormone Panel,9,180,1500,13500,0,Unknown,4,Hematology Analyzer,72.37
8-Feb-2025,Gynecology & OBG,Pregnancy Test,11,20,250,2750,0,Unknown,3.6,Hematology Analyzer,78.66
8-Feb-2025,Gynecology & OBG,Ultrasound,9,45,1200,10800,0,Unknown,4,Ultrasound Machine,81.19
8-Feb-2025,Nephrology,Creatinine Clearance,13,1440,500,6500,1,Insufficient Volume,3.3,Biochemistry Analyzer,77.76
8-Feb-2025,Nephrology,Electrolytes,10,60,300,3000,0,Unknown,4.2,Biochemistry Analyzer,72.15
8-Feb-2025,Nephrology,Renal Panel,7,120,600,4200,0,Unknown,3.8,Biochemistry Analyzer,81.82
8-Feb-2025,Nephrology,Urine Culture,13,2880,700,9100,3,"Contaminated Sample,Instrument Failure,Expired Reagent",3.4,Biochemistry Analyzer,73.24
8-Feb-2025,Neurology,CT Brain,8,30,3000,24000,1,Hemolyzed Sample,4.2,CT Scanner,81.84
8-Feb-2025,Neurology,EEG,13,45,1500,19500,0,Unknown,3.5,Hematology Analyzer,71.38
8-Feb-2025,Neurology,Electrolytes,10,60,300,3000,0,Unknown,4,Biochemistry Analyzer,77.6
8-Feb-2025,Neurology,MRI Brain,13,60,5000,65000,0,Unknown,4,MRI Machine,81.41
8-Feb-2025,Orthopedics,Calcium,16,60,300,4800,1,Expired Reagent,4.3,Biochemistry Analyzer,76.93
8-Feb-2025,Orthopedics,MRI Spine,16,60,5000,80000,0,Unknown,3.2,MRI Machine,79.32
8-Feb-2025,Orthopedics,Vitamin D,7,240,800,5600,0,Unknown,3.2,Hematology Analyzer,65.63
8-Feb-2025,Orthopedics,X-Ray,14,30,400,5600,0,Unknown,4.3,X-Ray Machine,80.59
8-Feb-2025,Pediatrics,CBC,11,60,200,2200,0,Unknown,4.5,Hematology Analyzer,67.94
8-Feb-2025,Pediatrics,Rapid Infection Panel,10,120,1200,12000,0,Unknown,2.8,Biochemistry Analyzer,73.76
8-Feb-2025,Pediatrics,Stool Test,10,60,200,2000,0,Unknown,4.2,Biochemistry Analyzer,84.51
8-Feb-2025,Pediatrics,Urine Routine,7,90,150,1050,0,Unknown,3.5,Biochemistry Analyzer,81.6
8-Feb-2025,Pulmonology,ABG Analysis,9,20,500,4500,1,Clotted Sample,4,Biochemistry Analyzer,83.48
8-Feb-2025,Pulmonology,Chest X-Ray,3,30,400,1200,0,Unknown,4.5,X-Ray Machine,84.43
8-Feb-2025,Pulmonology,Spirometry,10,30,600,6000,0,Unknown,4.2,Spirometer,73.69
8-Feb-2025,Pulmonology,Sputum AFB,10,2880,500,5000,0,Unknown,4.4,Hematology Analyzer,82.2
9-Feb-2025,Cardiology,ECG,14,15,300,4200,0,Unknown,4,ECG Machine,73.17
9-Feb-2025,Cardiology,Echocardiogram,14,45,2000,28000,1,Clotted Sample,4,ECG Machine,71.95
9-Feb-2025,Cardiology,Lipid Profile,9,180,600,5400,0,Unknown,3,Biochemistry Analyzer,82.34
9-Feb-2025,Cardiology,Troponin,13,60,700,9100,2,"Expired Reagent,Hemolyzed Sample",4,Biochemistry Analyzer,83.27
9-Feb-2025,General Medicine,Blood Sugar,10,30,100,1000,0,Unknown,2.6,Hematology Analyzer,78.12
9-Feb-2025,General Medicine,CBC,10,60,200,2000,0,Unknown,3.8,Hematology Analyzer,75.57
9-Feb-2025,General Medicine,LFT,6,120,400,2400,0,Unknown,3.5,Biochemistry Analyzer,78.96
9-Feb-2025,General Medicine,Lipid Profile,12,180,600,7200,1,Hemolyzed Sample,4.4,Hematology Analyzer,83.66
9-Feb-2025,General Medicine,Urine Routine,12,90,150,1800,0,Unknown,4.7,Biochemistry Analyzer,75.3
9-Feb-2025,General Surgery,CBC,6,60,200,1200,0,Unknown,3,Biochemistry Analyzer,77.35
9-Feb-2025,General Surgery,Coagulation Profile,14,150,500,7000,0,Unknown,4.5,Biochemistry Analyzer,79.01
9-Feb-2025,General Surgery,Crossmatch,10,240,800,8000,1,Hemolyzed Sample,4.5,Biochemistry Analyzer,80.96
9-Feb-2025,General Surgery,LFT,6,120,400,2400,0,Unknown,2.8,Biochemistry Analyzer,79.41
9-Feb-2025,Gynecology & OBG,CBC,13,60,200,2600,0,Unknown,3,Biochemistry Analyzer,71.5
9-Feb-2025,Gynecology & OBG,Hormone Panel,16,180,1500,24000,0,Unknown,4.4,Hematology Analyzer,82.88
