date,department,prescriptions_dispensed,pharmacy_revenue,revenue_per_prescription,revenue_per_user,avg_dispensing_time,turnaround_time,top_drug_name,top_drug_volume,top_drug_cost,high_cost_drug_name,high_cost_drug_utilization,high_cost_drug_cost,dispensing_errors,near_miss_events,medication_alerts,patient_satisfaction_score
1-Apr-2025,General Surgery,58,58000,1000,1611.111111,9.8,29.8,Pantoprazole,6,948,Pantoprazole,4,3824,0,0,0,4.72
1-Apr-2025,Nephrology,51,62220,1220,1944.375,12.3,24.3,Erythropoietin,13,1612,Furosemide,2,2344,0,0,0,4.58
1-Apr-2025,Neurology,168,50400,300,672,19.1,39.1,Sodium Valproate,46,3082,Clopidogrel,3,1755,0,0,0,4.05
1-Apr-2025,Gynecology & OBG,49,11074,226,527.3333333,15.8,28.8,Iron-Folic Acid,13,2444,Metronidazole,4,2144,0,0,0,4.95
1-Apr-2025,Pediatrics,84,56868,677,947.8,14.8,25.8,Salbutamol,23,4393,Paracetamol Syrup,7,10619,0,0,0,4.37
1-Apr-2025,Orthopedics,36,13356,371,742,16.1,42.1,Calcium,4,788,Calcium,1,558,0,0,0,4.45
1-Apr-2025,Cardiology,247,260338,1054,2410.537037,10.5,26.5,Aspirin,29,5046,Clopidogrel,3,4047,0,0,2,4.15
1-Apr-2025,Pulmonology,69,53199,771,1209.068182,13,28,Montelukast,7,1197,Salbutamol Inhaler,3,3567,0,0,0,4.48
2-Apr-2025,General Medicine,88,33880,385,564.6666667,16.4,23.4,Metformin,8,1048,Amoxicillin,4,3064,0,0,0,3.75
2-Apr-2025,General Surgery,209,106381,509,1063.81,11.4,24.4,Diclofenac,56,4480,Tramadol,19,22971,0,0,1,4.66
2-Apr-2025,Nephrology,35,29085,831,1038.75,20,47,Sevelamer,4,104,Erythropoietin,3,1971,0,0,0,4.13
2-Apr-2025,Neurology,113,30849,273,560.8909091,18.8,27.8,Sodium Valproate,20,1500,Levetiracetam,11,20922,0,0,0,3.3
2-Apr-2025,Gynecology & OBG,124,66712,538,1212.945455,15.4,22.4,Metronidazole,17,1173,Metronidazole,0,0,0,0,0,4.38
2-Apr-2025,Pediatrics,193,43232,224,389.4774775,13.5,28.5,Salbutamol,39,2652,Paracetamol Syrup,2,3824,0,0,0,4.57
2-Apr-2025,Orthopedics,176,63008,358,741.2705882,12.9,41.9,Calcium,37,3515,Paracetamol,4,7552,0,0,1,4.72
2-Apr-2025,Cardiology,258,255420,990,1277.1,11.5,41.5,Clopidogrel,51,9537,Atorvastatin,21,36204,0,0,2,3.73
2-Apr-2025,Pulmonology,53,33178,626,947.9428571,6.6,25.6,Azithromycin,11,2178,Montelukast,0,0,0,0,0,3.61
3-Apr-2025,General Medicine,192,125760,655,1572,18.7,34.7,Paracetamol,29,5481,Paracetamol,5,8280,0,0,1,3.44
3-Apr-2025,General Surgery,72,50616,703,1581.75,7.4,13.4,Diclofenac,10,1820,Ceftriaxone,7,10206,0,0,0,4.45
3-Apr-2025,Nephrology,105,109725,1045,1613.602941,6.2,17.2,Erythropoietin,28,5208,Erythropoietin,3,3138,0,0,1,4.49
3-Apr-2025,Neurology,129,58953,457,1052.732143,12.1,17.1,Levetiracetam,19,1691,Clopidogrel,0,0,0,0,1,3.89
3-Apr-2025,Gynecology & OBG,112,22960,205,441.5384615,16.1,42.1,Iron-Folic Acid,30,5130,Iron-Folic Acid,3,5757,0,0,0,4.17
3-Apr-2025,Pediatrics,199,80794,406,850.4631579,16.7,39.7,ORS,51,5865,Salbutamol,9,5958,0,0,1,3.96
3-Apr-2025,Orthopedics,78,46878,601,1041.733333,10.5,21.5,Calcium,7,910,Calcium,0,0,0,0,0,3.93
3-Apr-2025,Cardiology,269,400541,1489,3081.084615,6.7,16.7,Clopidogrel,40,4320,Clopidogrel,16,21952,0,0,2,3.76
3-Apr-2025,Pulmonology,192,108672,566,1207.466667,19.2,47.2,Azithromycin,55,7150,Montelukast,11,12826,0,0,0,4.63
4-Apr-2025,General Medicine,143,44473,311,684.2,16.8,26.8,Metformin,31,1798,Metformin,10,16060,0,0,1,4.58
4-Apr-2025,General Surgery,85,55590,654,1544.166667,9.3,37.3,Diclofenac,14,1932,Tramadol,0,0,0,0,0,4.44
4-Apr-2025,Nephrology,24,24048,1002,1336,10.7,30.7,Erythropoietin,4,768,Erythropoietin,0,0,0,0,0,4.31
4-Apr-2025,Neurology,106,65296,616,768.1882353,9,15,Sodium Valproate,29,4611,Aspirin,8,9912,0,0,0,4.46
4-Apr-2025,Gynecology & OBG,184,37536,204,469.2,19.8,31.8,Iron-Folic Acid,33,2772,Oxytocin,9,11898,0,0,1,4.89
4-Apr-2025,Pediatrics,165,83160,504,1108.8,17.4,24.4,Salbutamol,36,5796,Salbutamol,3,1530,0,0,1,3.8
4-Apr-2025,Orthopedics,157,51182,326,752.6764706,11.9,29.9,Vitamin D3,41,1763,Diclofenac,6,11928,0,0,1,4.6
4-Apr-2025,Cardiology,223,250206,1122,1614.232258,15.3,27.3,Aspirin,52,3172,Amiodarone,11,17644,0,0,0,4.16
4-Apr-2025,Pulmonology,31,27776,896,1322.666667,17.8,44.8,Salbutamol Inhaler,4,292,Salbutamol Inhaler,2,3696,0,0,0,3.78
5-Apr-2025,General Medicine,72,25056,348,417.6,7.8,22.8,Metformin,12,1368,Amoxicillin,3,5088,0,0,0,3.82
5-Apr-2025,General Surgery,87,39498,454,1097.166667,6.9,18.9,Pantoprazole,11,1056,Diclofenac,3,1545,0,0,0,4.18
5-Apr-2025,Nephrology,99,89199,901,1982.2,17.2,36.2,Sevelamer,10,400,Tacrolimus,8,4768,0,0,0,3.75
5-Apr-2025,Neurology,57,33288,584,1232.888889,19,49,Sodium Valproate,9,1107,Clopidogrel,3,2106,0,0,0,3.7
5-Apr-2025,Gynecology & OBG,120,55560,463,694.5,11.8,38.8,Calcium,32,5568,Calcium,12,16620,0,0,1,4.47
5-Apr-2025,Pediatrics,181,123623,683,1248.717172,13.7,39.7,Salbutamol,43,6493,Paracetamol Syrup,4,4624,0,0,0,4.4
5-Apr-2025,Orthopedics,127,53213,419,967.5090909,5.9,10.9,Vitamin D3,21,1323,Vitamin D3,7,5880,0,0,1,3.63
5-Apr-2025,Cardiology,219,144102,658,960.68,16.5,40.5,Amiodarone,52,1716,Amiodarone,16,10272,0,0,1,3.84
5-Apr-2025,Pulmonology,93,73191,787,1829.775,9.9,17.9,Salbutamol Inhaler,13,1378,Montelukast,6,5430,0,0,0,4.63
6-Apr-2025,General Medicine,101,39087,387,535.4383562,12.9,31.9,Amoxicillin,13,611,Amoxicillin,4,7296,0,0,0,4.84
6-Apr-2025,General Surgery,46,37582,817,1565.916667,8.7,18.7,Diclofenac,4,484,Diclofenac,2,3852,0,0,0,4.25
6-Apr-2025,Nephrology,34,28526,839,1426.3,5.7,12.7,Furosemide,9,423,Tacrolimus,0,0,0,0,0,4.55
6-Apr-2025,Neurology,98,20286,207,414,9.5,22.5,Levetiracetam,19,2812,Levetiracetam,6,11934,0,0,0,3.8
6-Apr-2025,Gynecology & OBG,21,11886,566,1320.666667,15.9,43.9,Oxytocin,5,1000,Calcium,0,0,0,0,0,4.36
6-Apr-2025,Pediatrics,104,50440,485,1008.8,19,42,Amoxicillin Syrup,13,1911,Paracetamol Syrup,7,8092,0,0,1,4.36
6-Apr-2025,Orthopedics,61,16897,277,422.425,12.2,20.2,Diclofenac,18,1800,Diclofenac,5,5785,0,0,0,4.51
6-Apr-2025,Cardiology,138,89838,651,1497.3,6.2,11.2,Clopidogrel,40,2960,Aspirin,8,4488,0,0,1,3.95
6-Apr-2025,Pulmonology,50,30950,619,1547.5,11,37,Montelukast,6,456,Salbutamol Inhaler,0,0,0,0,0,4.04
7-Apr-2025,General Medicine,176,106128,603,1310.222222,5.5,19.5,Amlodipine,23,1265,Amlodipine,10,6560,0,0,1,3.6
7-Apr-2025,General Surgery,99,49203,497,630.8076923,7.5,37.5,Ceftriaxone,10,1650,Ceftriaxone,9,13653,0,0,0,3.46
7-Apr-2025,Nephrology,131,84757,647,1324.328125,9.2,20.2,Erythropoietin,29,2233,Furosemide,11,20955,0,0,1,3.91
7-Apr-2025,Neurology,33,15807,479,585.4444444,11.8,23.8,Clopidogrel,5,505,Clopidogrel,2,2154,0,0,0,4.52
7-Apr-2025,Gynecology & OBG,63,26208,416,639.2195122,17,26,Calcium,16,1184,Calcium,0,0,0,0,0,3.59
7-Apr-2025,Pediatrics,95,40945,431,890.1086957,8.4,37.4,Paracetamol Syrup,24,2616,Salbutamol,2,1580,0,0,0,4.06
7-Apr-2025,Orthopedics,226,106898,473,971.8,18,30,Diclofenac,46,2162,Vitamin D3,15,14985,0,0,2,3.81
7-Apr-2025,Cardiology,229,161674,706,1469.763636,14.1,22.1,Atorvastatin,66,12804,Atorvastatin,16,10720,0,0,2,4.86
7-Apr-2025,Pulmonology,26,25350,975,1267.5,6.5,34.5,Salbutamol Inhaler,7,1386,Budesonide,1,1366,0,0,0,4.17
8-Apr-2025,General Medicine,206,127514,619,1465.678161,19.4,25.4,Amlodipine,20,1320,Amoxicillin,7,4004,0,0,0,4.2
8-Apr-2025,General Surgery,117,81666,698,1074.552632,10.9,39.9,Diclofenac,25,1300,Ceftriaxone,10,15980,0,0,1,3.46
8-Apr-2025,Nephrology,53,53053,1001,1768.433333,19.9,48.9,Sevelamer,7,917,Furosemide,5,2755,0,0,0,4.44
8-Apr-2025,Neurology,75,20175,269,630.46875,5.9,35.9,Aspirin,10,1080,Sodium Valproate,5,4570,0,0,0,3.48
8-Apr-2025,Gynecology & OBG,147,30870,210,474.9230769,16.6,46.6,Metronidazole,23,1564,Iron-Folic Acid,3,4182,0,0,0,3.77
8-Apr-2025,Pediatrics,183,42456,232,339.648,19.4,36.4,Salbutamol,33,5412,Salbutamol,3,2847,0,0,1,4.6
8-Apr-2025,Orthopedics,109,27795,255,347.4375,7.8,30.8,Calcium,25,4750,Diclofenac,3,1836,0,0,1,4.14
8-Apr-2025,Cardiology,80,107840,1348,2995.555556,9.1,14.1,Aspirin,22,3740,Atorvastatin,3,3690,0,0,0,3.92
8-Apr-2025,Pulmonology,180,157320,874,1966.5,16.1,24.1,Budesonide,39,2145,Salbutamol Inhaler,7,10829,0,0,1,4.38
9-Apr-2025,General Medicine,265,121635,459,695.0571429,6,24,Amoxicillin,45,8505,Amoxicillin,21,37527,0,0,1,4.39
9-Apr-2025,General Surgery,60,27780,463,1157.5,11.8,36.8,Diclofenac,15,1140,Pantoprazole,3,1905,0,0,0,4.47
9-Apr-2025,Nephrology,104,68328,657,1423.5,12.2,37.2,Erythropoietin,16,2672,Sevelamer,4,2912,0,0,1,4.14
9-Apr-2025,Neurology,162,110484,682,1578.342857,18.6,43.6,Aspirin,19,627,Clopidogrel,4,3064,0,0,1,4.73
9-Apr-2025,Gynecology & OBG,63,42210,670,1563.333333,7.4,33.4,Metronidazole,15,2280,Metronidazole,2,3366,0,0,0,3.78
9-Apr-2025,Pediatrics,66,35772,542,745.25,16.8,24.8,Paracetamol Syrup,19,2299,Amoxicillin Syrup,3,2178,0,0,0,4.03
9-Apr-2025,Orthopedics,180,124560,692,1638.947368,8,20,Paracetamol,52,8684,Vitamin D3,11,14608,0,0,0,4.22
9-Apr-2025,Cardiology,176,136576,776,1167.316239,18.4,33.4,Clopidogrel,17,2788,Aspirin,14,8834,0,0,1,3.87
9-Apr-2025,Pulmonology,160,156960,981,2065.263158,14.4,31.4,Budesonide,23,1035,Montelukast,3,2028,0,0,1,4.37
10-Apr-2025,General Medicine,98,44884,458,997.4222222,13.1,36.1,Metformin,22,1650,Metformin,3,1818,0,0,0,4.21
10-Apr-2025,General Surgery,28,25676,917,1222.666667,5.3,31.3,Diclofenac,6,516,Diclofenac,0,0,0,0,0,4.49
10-Apr-2025,Nephrology,42,50232,1196,1435.2,17.8,41.8,Erythropoietin,8,1072,Furosemide,2,1520,0,0,0,4.18
10-Apr-2025,Neurology,42,18732,446,624.4,19,25,Sodium Valproate,9,351,Sodium Valproate,4,4804,0,0,0,4.82
10-Apr-2025,Gynecology & OBG,60,32160,536,1072,14,41,Oxytocin,13,2275,Calcium,6,6984,0,0,0,4.27
10-Apr-2025,Pediatrics,329,139496,424,871.85,6.2,35.2,ORS,34,5848,ORS,19,13091,0,0,0,4.64
10-Apr-2025,Orthopedics,70,18410,263,418.4090909,18.1,29.1,Vitamin D3,17,2057,Vitamin D3,6,9174,0,0,0,3.72
10-Apr-2025,Cardiology,304,269648,887,1821.945946,11.5,33.5,Amiodarone,37,962,Atorvastatin,4,6532,0,0,3,4.39
10-Apr-2025,Pulmonology,87,62205,715,1727.916667,15.6,33.6,Salbutamol Inhaler,13,1365,Montelukast,5,5870,0,0,0,4.88
11-Apr-2025,General Medicine,297,147015,495,753.9230769,6.1,33.1,Metformin,37,2479,Amoxicillin,15,24780,0,0,1,3.6
11-Apr-2025,General Surgery,91,85176,936,1310.4,6.3,35.3,Diclofenac,25,3400,Ceftriaxone,5,7585,0,0,0,4.25
11-Apr-2025,Nephrology,92,66424,722,1509.636364,10.9,15.9,Tacrolimus,19,1330,Tacrolimus,8,5440,0,0,0,4.66
11-Apr-2025,Neurology,107,23540,220,452.6923077,15.4,33.4,Sodium Valproate,15,2175,Clopidogrel,0,0,0,0,0,3.95
11-Apr-2025,Gynecology & OBG,69,25806,374,469.2,6.7,13.7,Oxytocin,16,2816,Oxytocin,0,0,0,0,0,4.66
11-Apr-2025,Pediatrics,129,38700,300,614.2857143,15.2,31.2,Amoxicillin Syrup,30,2280,Paracetamol Syrup,1,623,0,0,0,3.75
11-Apr-2025,Orthopedics,114,56202,493,780.5833333,9,15,Paracetamol,15,1335,Calcium,4,2452,0,0,0,3.98
11-Apr-2025,Cardiology,246,288558,1173,1898.407895,18.2,23.2,Atorvastatin,25,2225,Amiodarone,17,19975,0,0,0,4.7
11-Apr-2025,Pulmonology,193,162313,841,1909.564706,14.1,43.1,Azithromycin,31,4836,Azithromycin,8,15520,0,0,1,3.51
12-Apr-2025,General Medicine,104,56368,542,704.6,19.5,30.5,Metformin,22,1474,Paracetamol,1,1858,0,0,1,4.7
12-Apr-2025,General Surgery,20,14980,749,998.6666667,8.9,29.9,Ceftriaxone,4,140,Pantoprazole,2,1694,0,0,0,4.47
12-Apr-2025,Nephrology,68,70652,1039,1358.692308,14.6,39.6,Sevelamer,17,408,Sevelamer,0,0,0,0,0,4.36
12-Apr-2025,Neurology,30,14640,488,732,10.7,21.7,Clopidogrel,9,252,Sodium Valproate,3,2217,0,0,0,3.78
12-Apr-2025,Gynecology & OBG,75,49425,659,1372.916667,17.9,30.9,Oxytocin,18,3168,Calcium,5,3200,0,0,0,4.72
12-Apr-2025,Pediatrics,129,57663,447,720.7875,19.1,40.1,Paracetamol Syrup,19,3097,Paracetamol Syrup,12,7284,0,0,1,4.3
12-Apr-2025,Orthopedics,52,36348,699,908.7,16.7,45.7,Paracetamol,7,1316,Vitamin D3,3,2961,0,0,0,4.38
12-Apr-2025,Cardiology,156,227136,1456,2103.111111,15.2,28.2,Aspirin,26,4940,Clopidogrel,11,12419,0,0,0,4.22
12-Apr-2025,Pulmonology,42,33390,795,1590,14.5,33.5,Salbutamol Inhaler,9,234,Budesonide,1,1178,0,0,0,4.49
13-Apr-2025,General Medicine,108,46116,427,720.5625,15.8,40.8,Amlodipine,13,741,Metformin,5,8845,0,0,0,4.45
13-Apr-2025,General Surgery,37,17094,462,683.76,17.8,30.8,Pantoprazole,8,1056,Diclofenac,3,5745,0,0,0,3.81
13-Apr-2025,Nephrology,57,68799,1207,1638.071429,13.7,35.7,Furosemide,5,675,Sevelamer,1,1842,0,0,0,4.76
13-Apr-2025,Neurology,52,26468,509,735.2222222,5.4,25.4,Clopidogrel,11,440,Clopidogrel,4,2872,0,0,0,4.44
13-Apr-2025,Gynecology & OBG,68,33728,496,661.3333333,16.2,43.2,Iron-Folic Acid,15,1620,Iron-Folic Acid,6,10866,0,0,0,3.43
13-Apr-2025,Pediatrics,110,32120,292,698.2608696,15.1,26.1,Paracetamol Syrup,14,350,Amoxicillin Syrup,7,10598,0,0,0,4.46
13-Apr-2025,Orthopedics,86,19436,226,485.9,14.1,33.1,Paracetamol,24,2256,Vitamin D3,5,9035,0,0,0,3.69
13-Apr-2025,Cardiology,98,99960,1020,2173.043478,18.9,41.9,Aspirin,18,3096,Atorvastatin,5,6230,0,0,0,4.64
13-Apr-2025,Pulmonology,22,21516,978,1956,13.2,29.2,Montelukast,5,255,Montelukast,0,0,0,0,0,4.03
14-Apr-2025,General Medicine,81,47709,589,1015.085106,14.8,35.8,Amlodipine,18,3492,Paracetamol,3,2043,0,0,0,4.13
14-Apr-2025,General Surgery,92,69184,752,922.4533333,14.1,19.1,Diclofenac,23,2208,Ceftriaxone,7,9653,0,0,0,3.55
14-Apr-2025,Nephrology,42,42084,1002,1402.8,18.1,47.1,Erythropoietin,6,852,Furosemide,0,0,0,0,0,3.97
14-Apr-2025,Neurology,95,58900,620,1436.585366,14.3,29.3,Levetiracetam,11,1243,Clopidogrel,6,11100,0,0,0,4.4
14-Apr-2025,Gynecology & OBG,110,61270,557,704.2528736,16.3,45.3,Oxytocin,22,4268,Oxytocin,7,10794,0,0,1,4.45
14-Apr-2025,Pediatrics,95,37240,392,809.5652174,17.3,43.3,Amoxicillin Syrup,27,810,Amoxicillin Syrup,0,0,0,0,0,3.87
14-Apr-2025,Orthopedics,74,19388,262,570.2352941,16.9,40.9,Diclofenac,16,2048,Calcium,3,5505,0,0,0,3.55
14-Apr-2025,Cardiology,150,182400,1216,1900,17.7,23.7,Clopidogrel,27,4266,Clopidogrel,10,11970,0,0,0,4.27
14-Apr-2025,Pulmonology,97,74399,767,1078.246377,7.7,27.7,Azithromycin,28,2492,Salbutamol Inhaler,3,4389,0,0,0,3.62
15-Apr-2025,General Medicine,191,87860,460,1033.647059,18.8,48.8,Paracetamol,53,7261,Amoxicillin,6,9090,0,0,0,3.63
15-Apr-2025,General Surgery,143,109967,769,1832.783333,20,46,Tramadol,30,4350,Diclofenac,6,10218,0,0,0,4.09
15-Apr-2025,Nephrology,84,75432,898,1323.368421,11,22,Sevelamer,24,3408,Erythropoietin,3,6000,0,0,0,4.44
15-Apr-2025,Neurology,49,19012,388,528.1111111,10.7,25.7,Sodium Valproate,10,1600,Clopidogrel,2,1174,0,0,0,4.08
15-Apr-2025,Gynecology & OBG,58,33176,572,1228.740741,16.7,43.7,Metronidazole,5,800,Metronidazole,4,2052,0,0,0,4.72
15-Apr-2025,Pediatrics,311,175404,564,1185.162162,10.6,21.6,Paracetamol Syrup,52,8840,ORS,10,5150,0,0,2,4.5
15-Apr-2025,Orthopedics,109,57552,528,1278.933333,11,24,Calcium,16,2688,Diclofenac,2,2276,0,0,1,4.75
15-Apr-2025,Cardiology,96,82560,860,1196.521739,6.8,31.8,Aspirin,19,2698,Atorvastatin,9,5724,0,0,0,4.7
15-Apr-2025,Pulmonology,123,106149,863,1769.15,16.7,35.7,Budesonide,33,891,Montelukast,7,7987,0,0,0,3.88
16-Apr-2025,General Medicine,405,237735,587,1358.485714,14.3,40.3,Amlodipine,92,11132,Amlodipine,38,63574,0,0,0,4.12
16-Apr-2025,General Surgery,136,118728,873,1746,8.3,32.3,Tramadol,38,4104,Tramadol,6,7614,0,0,0,3.99
16-Apr-2025,Nephrology,64,65408,1022,1362.666667,8,19,Erythropoietin,16,1456,Furosemide,5,3720,0,0,0,4.19
16-Apr-2025,Neurology,40,23240,581,774.6666667,7.2,17.2,Aspirin,6,516,Levetiracetam,3,1812,0,0,0,3.85
16-Apr-2025,Gynecology & OBG,30,20280,676,845,8.5,33.5,Metronidazole,9,1188,Calcium,3,3258,0,0,0,4.42
16-Apr-2025,Pediatrics,218,52102,239,347.3466667,16.5,45.5,Amoxicillin Syrup,27,4455,ORS,7,7728,0,0,0,3.82
16-Apr-2025,Orthopedics,108,72792,674,1427.294118,5.3,32.3,Vitamin D3,13,702,Vitamin D3,2,2564,0,0,0,4.06
16-Apr-2025,Cardiology,218,218654,1003,2208.626263,10.1,26.1,Atorvastatin,33,6270,Clopidogrel,5,5230,0,0,2,3.58
16-Apr-2025,Pulmonology,90,65700,730,938.5714286,6,32,Azithromycin,17,1887,Salbutamol Inhaler,3,4818,0,0,0,3.42
17-Apr-2025,General Medicine,116,60436,521,1079.214286,17.8,22.8,Paracetamol,34,5100,Amoxicillin,10,6710,0,0,1,4.45
17-Apr-2025,General Surgery,80,66000,825,1031.25,15.5,23.5,Diclofenac,11,726,Diclofenac,1,657,0,0,0,3.99
17-Apr-2025,Nephrology,85,86105,1013,1565.545455,9.7,22.7,Erythropoietin,20,3620,Sevelamer,6,4506,0,0,0,3.88
17-Apr-2025,Neurology,154,51128,332,681.7066667,12,23,Levetiracetam,16,3136,Levetiracetam,6,10812,0,0,0,4.37
17-Apr-2025,Gynecology & OBG,40,10360,259,431.6666667,9.5,22.5,Calcium,4,436,Metronidazole,3,2889,0,0,0,4.55
17-Apr-2025,Pediatrics,378,198450,525,1072.702703,9,35,Amoxicillin Syrup,68,11356,Amoxicillin Syrup,11,14366,0,0,1,3.3
17-Apr-2025,Orthopedics,72,47304,657,1075.090909,7.4,12.4,Paracetamol,21,1302,Calcium,2,3712,0,0,0,4.08
17-Apr-2025,Cardiology,191,201696,1056,1613.568,19,41,Atorvastatin,57,10146,Clopidogrel,17,30175,0,0,1,4.08
17-Apr-2025,Pulmonology,140,90860,649,1298,18.1,42.1,Salbutamol Inhaler,40,1160,Azithromycin,7,5110,0,0,0,3.93
18-Apr-2025,General Medicine,60,29160,486,694.2857143,17.9,42.9,Metformin,9,1341,Amlodipine,1,950,0,0,0,4.42
18-Apr-2025,General Surgery,84,54348,647,1393.538462,10.5,34.5,Ceftriaxone,23,2783,Diclofenac,3,5199,0,0,0,4.5
18-Apr-2025,Nephrology,90,99450,1105,2486.25,5.8,15.8,Erythropoietin,11,1529,Tacrolimus,7,8239,0,0,0,3.37
18-Apr-2025,Neurology,123,51537,419,644.2125,8.1,27.1,Aspirin,16,1424,Aspirin,5,6160,0,0,0,4.32
18-Apr-2025,Gynecology & OBG,122,31232,256,328.7578947,16.1,27.1,Iron-Folic Acid,26,3172,Iron-Folic Acid,12,13764,0,0,1,4.79
18-Apr-2025,Pediatrics,232,156368,674,1628.833333,12.7,33.7,ORS,32,3456,Amoxicillin Syrup,20,23200,0,0,0,4.18
18-Apr-2025,Orthopedics,35,9135,261,326.25,19.4,42.4,Calcium,5,330,Diclofenac,2,3394,0,0,0,3.53
18-Apr-2025,Cardiology,236,179360,760,1601.428571,15.2,32.2,Clopidogrel,54,1242,Aspirin,16,17232,0,0,0,4.29
18-Apr-2025,Pulmonology,53,40704,768,1017.6,17.5,33.5,Azithromycin,11,220,Montelukast,1,1446,0,0,0,3.88
19-Apr-2025,General Medicine,104,45344,436,872,14.8,42.8,Amoxicillin,20,1040,Paracetamol,7,13447,0,0,0,3.87
19-Apr-2025,General Surgery,45,18540,412,686.6666667,11.5,19.5,Tramadol,11,462,Tramadol,1,677,0,0,0,4.08
19-Apr-2025,Nephrology,147,168021,1143,2584.938462,11.6,23.6,Furosemide,22,2728,Furosemide,9,11403,0,0,1,3.71
19-Apr-2025,Neurology,40,21200,530,662.5,14.5,26.5,Aspirin,9,1260,Aspirin,1,725,0,0,0,3.52
19-Apr-2025,Gynecology & OBG,50,33750,675,1350,13.6,26.6,Oxytocin,15,315,Calcium,0,0,0,0,0,4.55
19-Apr-2025,Pediatrics,213,127587,599,1288.757576,13,28,Paracetamol Syrup,39,1404,Paracetamol Syrup,8,8832,0,0,1,3.85
19-Apr-2025,Orthopedics,58,26680,460,592.8888889,7.8,15.8,Calcium,17,3128,Calcium,5,5475,0,0,0,4.84
19-Apr-2025,Cardiology,147,176841,1203,2456.125,5.8,24.8,Atorvastatin,31,4061,Atorvastatin,7,11256,0,0,1,3.85
19-Apr-2025,Pulmonology,99,62766,634,1307.625,7.1,29.1,Azithromycin,20,3540,Montelukast,7,7966,0,0,0,3.76
20-Apr-2025,General Medicine,76,25384,334,725.2571429,12.8,22.8,Amoxicillin,15,675,Metformin,4,6256,0,0,0,4.9
20-Apr-2025,General Surgery,28,11704,418,532,8.4,36.4,Ceftriaxone,8,1576,Pantoprazole,0,0,0,0,0,3.62
20-Apr-2025,Nephrology,64,40192,628,913.4545455,8.3,28.3,Tacrolimus,10,880,Tacrolimus,6,11046,0,0,0,4.42
20-Apr-2025,Neurology,36,18396,511,735.84,13.5,39.5,Aspirin,10,260,Levetiracetam,0,0,0,0,0,3.92
20-Apr-2025,Gynecology & OBG,53,26341,497,823.15625,12.8,35.8,Iron-Folic Acid,11,418,Oxytocin,0,0,0,0,0,4.64
20-Apr-2025,Pediatrics,212,104092,491,1020.509804,7.2,15.2,Amoxicillin Syrup,45,4050,ORS,0,0,0,0,0,3.46
20-Apr-2025,Orthopedics,66,43164,654,1027.714286,13,36,Diclofenac,9,324,Paracetamol,0,0,0,0,0,4.19
20-Apr-2025,Cardiology,186,235662,1267,1963.85,11.6,26.6,Amiodarone,19,1786,Clopidogrel,6,6030,0,0,0,3.92
20-Apr-2025,Pulmonology,63,37800,600,1021.621622,11,27,Salbutamol Inhaler,15,600,Montelukast,1,1045,0,0,0,4.42
21-Apr-2025,General Medicine,156,101244,649,880.3826087,5.7,11.7,Metformin,15,1455,Metformin,3,2784,0,0,1,4.81
21-Apr-2025,General Surgery,140,125860,899,1850.882353,7.3,20.3,Diclofenac,31,2294,Pantoprazole,12,13956,0,0,1,3.54
21-Apr-2025,Nephrology,82,93726,1143,1644.315789,16.2,27.2,Furosemide,13,2366,Sevelamer,1,1046,0,0,0,3.94
21-Apr-2025,Neurology,42,21294,507,665.4375,16.2,31.2,Sodium Valproate,9,621,Clopidogrel,0,0,0,0,0,3.9
21-Apr-2025,Gynecology & OBG,72,16560,230,414,10.4,25.4,Iron-Folic Acid,9,567,Oxytocin,3,4161,0,0,0,3.4
21-Apr-2025,Pediatrics,164,66748,407,501.8646617,17.6,37.6,Amoxicillin Syrup,21,2499,ORS,15,19305,0,0,0,4.4
21-Apr-2025,Orthopedics,34,21114,621,1242,17.3,26.3,Calcium,7,1323,Vitamin D3,1,1469,0,0,0,4.3
21-Apr-2025,Cardiology,76,106400,1400,1970.37037,10.7,20.7,Atorvastatin,16,1504,Aspirin,4,7268,0,0,0,3.93
21-Apr-2025,Pulmonology,130,125840,968,1997.460317,9.8,20.8,Montelukast,33,4191,Salbutamol Inhaler,4,7412,0,0,0,3.98
22-Apr-2025,General Medicine,210,104790,499,770.5147059,7.1,37.1,Paracetamol,30,1080,Metformin,20,32520,0,0,2,4.52
22-Apr-2025,General Surgery,84,80220,955,2228.333333,15.9,35.9,Ceftriaxone,16,1696,Diclofenac,0,0,0,0,0,4.25
22-Apr-2025,Nephrology,89,80189,901,1572.333333,14.9,41.9,Erythropoietin,21,1491,Erythropoietin,5,4060,0,0,0,3.84
22-Apr-2025,Neurology,129,26316,204,328.95,15.9,33.9,Clopidogrel,27,2079,Clopidogrel,1,1003,0,0,1,3.87
22-Apr-2025,Gynecology & OBG,124,80476,649,1005.95,9.2,38.2,Oxytocin,27,2754,Metronidazole,11,13156,0,0,0,4.33
22-Apr-2025,Pediatrics,358,172556,482,1078.475,12.3,23.3,ORS,80,14240,ORS,3,5874,0,1,2,4.24
22-Apr-2025,Orthopedics,179,61755,345,771.9375,13.5,31.5,Calcium,35,980,Diclofenac,11,17963,0,0,0,4.66
22-Apr-2025,Cardiology,434,430094,991,2263.652632,12.1,29.1,Amiodarone,44,7612,Atorvastatin,6,8952,0,0,0,4.9
22-Apr-2025,Pulmonology,49,42091,859,1169.194444,12.5,36.5,Budesonide,8,1072,Azithromycin,3,3222,0,0,0,3.85
